id,name,collectible,classId,className,multiClassIds,multiClassNames,cardTypeId,cardTypeName,cardSetId,setName,rarityId,rarityName,manaCost,attack,health,armor,minionTypeId,minionTypeName,keywordIds,keywordNames,spellSchoolId,spellSchoolName,text
62049,Safety Inspector,1,12.0,neutral,[],[],4,minion,1466,madness-at-the-darkmoon-faire,3,rare,1,1,3,0,,none,[8],['Battlecry'],,none,Battlecry: Shuffle the lowest-Cost card from your hand into your deck. Draw a card.
54011,Sahket Sapper,1,7.0,rogue,[],[],4,minion,1158,saviors-of-uldum,3,rare,4,4,4,0,23.0,pirate,[12],['Deathrattle'],,none,Deathrattle: Return a random enemy minion to your opponent's hand.
129343,Sahket Sapper,1,7.0,rogue,[],[],4,minion,1637,core,3,rare,4,4,4,0,23.0,pirate,[12],['Deathrattle'],,none,Deathrattle: Return a random enemy minion to your opponent's hand.
72810,Saidan the Scarlet,1,5.0,paladin,[],[],4,minion,1626,fractured-in-alterac-valley,5,legendary,3,2,2,0,,none,[53],['Rush'],,none,"Rush. Whenever this minion gains Attack or Health, double that amount (wherever this is)."
107114,Sailboat Captain,1,12.0,neutral,[],[],4,minion,1905,perils-in-paradise,1,common,3,2,4,0,23.0,pirate,"[8, 11]","['Battlecry', 'Windfury']",,none,Battlecry: Give a friendly Pirate Windfury.
54037,Salhet's Pride,1,5.0,paladin,[],[],4,minion,1158,saviors-of-uldum,3,rare,3,3,1,0,20.0,beast,[12],['Deathrattle'],,none,Deathrattle: Draw two 1-Health minions from your deck.
101871,Saloon Brewmaster,1,12.0,neutral,[],[],4,minion,1892,showdown-in-the-badlands,1,common,2,2,2,0,,none,[8],['Battlecry'],,none,Battlecry: Return a friendly minion to your hand. Give it +2/+2.
2038,Salty Dog,1,12.0,neutral,[],[],4,minion,13,goblins-vs-gnomes,1,common,5,7,4,0,23.0,pirate,,[],,none,
112858,Salvage the Bunker,1,5.0,paladin,[],[],5,spell,1935,the-great-dark-beyond,1,common,3,0,0,0,,none,"[1, 323]","['Taunt', 'Starship']",,none,Summon two 2/2 Marines with Taunt. Your next Starship launch costs (2) less.
106449,Sanc'Azel,1,5.0,paladin,[],[],4,minion,1905,perils-in-paradise,5,legendary,5,3,8,0,18.0,elemental,[53],['Rush'],,none,"Rush After this attacks, turn into a location."
55342,Sanctuary,1,5.0,paladin,[],[],5,spell,1347,descent-of-dragons,4,epic,2,0,0,0,,none,"[1, 89]","['Taunt', 'Sidequest']",,none,Sidequest: Take no damage for a turn. Reward: Summon a 3/6 minion with Taunt.
64435,Sanctum Chandler,1,4.0,mage,[],[],4,minion,1578,united-in-stormwind,3,rare,5,4,5,0,18.0,elemental,,[],,none,"After you cast a Fire spell, draw a spell."
93434,Sanctum Spellbender,1,12.0,neutral,[],[],4,minion,1776,march-of-the-lich-king,4,epic,4,3,6,0,,none,,[],,none,"Whenever your opponent targets another minion with a spell, redirect it to this."
103379,Sand Art Elemental,1,8.0,shaman,[],[],4,minion,1897,whizbangs-workshop,1,common,4,4,4,0,18.0,elemental,"[8, 11, 294]","['Battlecry', 'Windfury', 'Miniaturize']",,none,Miniaturize Battlecry: Give your hero +1 Attack and Windfury this turn.
55069,Sand Breath,1,5.0,paladin,[],[],5,spell,1347,descent-of-dragons,1,common,1,0,0,0,,none,[3],['Divine Shield'],,none,Give a minion +1/+2. Give it Divine Shield if you're holding a Dragon.
50315,Sand Drudge,1,6.0,priest,[],[],4,minion,1129,rastakhans-rumble,1,common,3,3,3,0,11.0,undead,[1],['Taunt'],,none,"Whenever you cast a spell, summon a 1/1 Zombie with Taunt."
47134,Sandbinder,1,12.0,neutral,[],[],4,minion,1125,the-witchwood,4,epic,4,2,4,0,,none,[8],['Battlecry'],,none,Battlecry: Draw an Elemental from your deck.
103603,Sandbox Scoundrel,1,7.0,rogue,[],[],4,minion,1897,whizbangs-workshop,3,rare,5,4,3,0,23.0,pirate,"[8, 294]","['Battlecry', 'Miniaturize']",,none,Miniaturize Battlecry: Your next card this turn costs (2) less.
123691,Sandfury Aura,1,5.0,paladin,[],[],5,spell,1980,cataclysm,3,rare,3,0,0,0,,none,,[],5.0,holy,Your minions' end of turn effects trigger twice. Lasts turns.
53969,Sandhoof Waterbearer,1,6.0,priest,[],[],4,minion,1158,saviors-of-uldum,1,common,5,5,5,0,,none,,[],,none,"At the end of your turn, restore 5 Health to a damaged friendly character."
120954,Sandmaw,1,12.0,neutral,[],[],4,minion,1957,across-the-timeways,1,common,3,7,2,0,20.0,beast,,[],,none,
121675,Sands of Time,1,12.0,neutral,[],[],5,spell,1941,event,4,epic,1,0,0,0,,none,"[21, 344]","['Discover', 'Rewind']",,none,Rewind Discover a spell from ANY class. (Or just your class after you Rewind!)
53967,Sandstorm Elemental,1,8.0,shaman,[],[],4,minion,1158,saviors-of-uldum,1,common,2,2,2,0,18.0,elemental,"[8, 14]","['Battlecry', 'Overload: X']",,none,Battlecry: Deal 1 damage to all enemy minions. Overload: (1)
54038,Sandwasp Queen,1,5.0,paladin,[],[],4,minion,1158,saviors-of-uldum,1,common,2,3,1,0,20.0,beast,[8],['Battlecry'],,none,Battlecry: Add two 2/1 Sandwasps to your hand.
82313,Sanguine Depths,1,10.0,warrior,[],[],39,location,1691,murder-at-castle-nathria,3,rare,1,0,3,0,,none,,[],,none,Deal 1 damage to a minion and give it +2 Attack.
111459,Sanguine Depths,1,10.0,warrior,[],[],39,location,1637,core,3,rare,1,0,3,0,,none,,[],,none,Deal 1 damage to a minion and give it +2 Attack.
114966,Sanguine Infestation,1,1.0,deathknight,[],[],5,spell,1946,into-the-emerald-dream,3,rare,5,0,0,0,,none,,[],,none,Draw 2 cards. Summon two 0/2 Leeches.
45321,Sanguine Reveler,1,9.0,warlock,[],[],4,minion,1001,knights-of-the-frozen-throne,1,common,1,1,1,0,11.0,undead,[8],['Battlecry'],,none,Battlecry: Destroy a friendly minion and gain +2/+2.
84737,Sanguine Soldier,1,5.0,paladin,[],[],4,minion,1776,march-of-the-lich-king,3,rare,1,2,1,0,,none,"[3, 8]","['Divine Shield', 'Battlecry']",,none,Divine Shield Battlecry: Deal 2 damage to your hero.
100875,Sanitize,1,10.0,warrior,[],[],5,spell,1858,titans,1,common,4,0,0,0,,none,[266],['Forge'],,none,Deal damage equal to your Armor to all minions. Forge: Gain 3 Armor first.
461,Sap,1,7.0,rogue,[],[],5,spell,1635,legacy,2,free,2,0,0,0,,none,,[],,none,Return an enemy minion to your opponent's hand.
97702,"Sargeras, the Destroyer",1,9.0,warlock,[],[],4,minion,1858,titans,5,legendary,9,6,12,0,15.0,demon,"[8, 270]","['Battlecry', 'Titan']",,none,Titan Battlecry: Open a portal that summons two 3/2 Imps each turn.
42395,Saronite Chain Gang,1,12.0,neutral,[],[],4,minion,1001,knights-of-the-frozen-throne,3,rare,4,2,3,0,2.0,draenei,"[1, 8]","['Taunt', 'Battlecry']",,none,Taunt Battlecry: Summon a Saronite Chain Gang.
101080,Saronite Shambler,1,14.0,demonhunter,[],[],4,minion,1858,titans,3,rare,2,2,3,0,18.0,elemental,[8],['Battlecry'],,none,"Battlecry: If you've cast 5 or more spells this game, give your hero +4 Attack this turn. ( left!) (Ready!)"
50796,Saronite Taskmaster,1,12.0,neutral,[],[],4,minion,1129,rastakhans-rumble,1,common,1,2,3,0,,none,"[1, 12]","['Taunt', 'Deathrattle']",,none,Deathrattle: Summon a 0/3 Free Agent with Taunt for your opponent.
97571,Saronite Tol'vir,1,12.0,neutral,[],[],4,minion,1858,titans,1,common,4,3,5,0,,none,[1],['Taunt'],,none,"Taunt Whenever this is attacked, draw a card."
111938,Saruun,1,4.0,mage,[],[],4,minion,1935,the-great-dark-beyond,5,legendary,6,7,6,0,18.0,elemental,"[8, 102]","['Battlecry', None]",,none,Battlecry: Give all Elementals in your deck Fire Spell Damage +1.
106671,Sasquawk,1,3.0,hunter,[],[],4,minion,1905,perils-in-paradise,5,legendary,7,4,5,0,20.0,beast,[8],['Battlecry'],,none,Battlecry: Repeat each card you played last turn.
41138,Sated Threshadon,1,12.0,neutral,[],[],4,minion,27,journey-to-ungoro,1,common,7,5,8,0,20.0,beast,"[1, 12]","['Taunt', 'Deathrattle']",,none,Taunt Deathrattle: Summon three 1/1 Murlocs.
56189,Sathrovarr,1,12.0,neutral,[],[],4,minion,1347,descent-of-dragons,5,legendary,9,5,5,0,15.0,demon,[8],['Battlecry'],,none,"Battlecry: Choose a friendly minion. Add a copy of it to your hand, deck, and battlefield."
58489,Satyr Overseer,1,14.0,demonhunter,[],[],4,minion,1635,legacy,2,free,3,4,2,0,15.0,demon,,[],,none,"After your hero attacks, summon a 2/2 Satyr."
106708,Sauna Regular,1,6.0,priest,[],[],4,minion,1905,perils-in-paradise,3,rare,5,5,5,0,11.0,undead,[1],['Taunt'],,none,Taunt Costs (1) less for each time your hero has taken damage on your turn.
2780,Savage Combatant,1,2.0,druid,[],[],4,minion,15,the-grand-tournament,3,rare,4,5,4,0,20.0,beast,[20],['Inspire'],,none,Inspire: Give your hero +2 Attack this turn.
742,Savage Roar,1,2.0,druid,[],[],5,spell,1635,legacy,2,free,3,0,0,0,,none,,[],,none,Give your characters +2 Attack this turn.
49984,Savage Striker,1,2.0,druid,[],[],4,minion,1129,rastakhans-rumble,1,common,2,2,3,0,,none,[8],['Battlecry'],,none,Battlecry: Deal damage to an enemy minion equal to your hero's Attack.
126889,Savage Striker,1,2.0,druid,[],[],4,minion,1637,core,1,common,2,2,3,0,,none,[8],['Battlecry'],,none,Battlecry: Deal damage to an enemy minion equal to your hero's Attack.
84273,Savage Ymirjar,1,9.0,warlock,[],[],4,minion,1776,march-of-the-lich-king,3,rare,5,7,7,0,11.0,undead,"[8, 53]","['Battlecry', 'Rush']",,none,Rush Battlecry: Discard 2 cards.
481,Savagery,1,2.0,druid,[],[],5,spell,3,classic,3,rare,1,0,0,0,,none,,[],,none,Deal damage equal to your hero's Attack to a minion.
1261,Savannah Highmane,1,3.0,hunter,[],[],4,minion,3,classic,3,rare,6,7,5,0,20.0,beast,[12],['Deathrattle'],,none,Deathrattle: Summon two 2/2 Hyenas.
63359,Savory Deviate Delight,1,7.0,rogue,[],[],5,spell,1525,forged-in-the-barrens,3,rare,1,0,0,0,,none,[6],['Stealth'],,none,Transform a minion in both players' hands into a Pirate or Stealth minion.
126260,Sawbones,1,1.0,deathknight,[],[],4,minion,1988,escape-from-violet-hold,3,rare,6,6,4,0,,none,"[8, 382]","['Battlecry', 'Prepare']",,none,Prepare. Battlecry: Destroy all your other minions. Draw a card and refresh a Mana for each one destroyed.
92227,Saxophone Soloist,1,8.0,shaman,[],[],4,minion,1809,festival-of-legends,4,epic,1,1,2,0,14.0,murloc,[8],['Battlecry'],,none,"Battlecry: If you control no other minions, add a Saxophone Soloist to your hand."
61589,"Sayge, Seer of Darkmoon",1,4.0,mage,[],[],4,minion,1466,madness-at-the-darkmoon-faire,5,legendary,6,5,5,0,,none,"[5, 8]","['Secret', 'Battlecry']",,none,"Battlecry: Draw (card, cards). (Upgraded for each friendly Secret that has triggered this game!)"
63517,Scabbs Cutterbutter,1,7.0,rogue,[],[],4,minion,1525,forged-in-the-barrens,5,legendary,4,3,3,0,,none,[13],['Combo'],,none,Combo: The next two cards you play this turn cost (2) less.
72508,Scalding Geyser,1,8.0,shaman,[],[],5,spell,1658,voyage-to-the-sunken-city,1,common,1,0,0,0,,none,[232],['Dredge'],2.0,fire,Deal 2 damage. Dredge.
103531,Scale Replica,1,6.0,priest,[],[],5,spell,1897,whizbangs-workshop,3,rare,2,0,0,0,,none,,[],,none,Draw your lowest and highest Cost Dragon.
71247,Scale of Onyxia,1,2.0,druid,[],[],5,spell,1626,fractured-in-alterac-valley,1,common,7,0,0,0,,none,[53],['Rush'],,none,Fill your board with 2/1 Whelps with Rush.
123114,Scalebreaker Bulwark,1,5.0,paladin,[],[],4,minion,1980,cataclysm,1,common,6,3,6,0,,none,,[],,none,"At the end of your turn, deal 2 damage to all enemies."
123655,Scaled Lancer,1,12.0,neutral,[],[],4,minion,1980,cataclysm,1,common,4,6,6,0,24.0,dragon,[1],['Taunt'],,none,All enemy minions have Taunt.
38832,Scaled Nightmare,1,12.0,neutral,[],[],4,minion,21,whispers-of-the-old-gods,4,epic,6,2,8,0,24.0,dragon,,[],,none,"At the start of your turn, double this minion's Attack."
118182,Scalehide Kodo,1,12.0,neutral,[],[],4,minion,1952,the-lost-city-of-ungoro,1,common,6,3,6,0,20.0,beast,"[8, 351]","['Battlecry', 'Kindred']",,none,Battlecry: Destroy the lowest Attack enemy minion. Kindred: The highest Attack instead.
56438,Scalelord,1,5.0,paladin,[],[],4,minion,1403,galakronds-awakening,3,rare,5,5,6,0,24.0,dragon,"[3, 8]","['Divine Shield', 'Battlecry']",,none,Battlecry: Give your Murlocs Divine Shield.
55431,Scalerider,1,12.0,neutral,[],[],4,minion,1347,descent-of-dragons,1,common,3,3,3,0,,none,[8],['Battlecry'],,none,"Battlecry: If you're holding a Dragon, deal 2 damage."
47241,Scaleworm,1,12.0,neutral,[],[],4,minion,1125,the-witchwood,3,rare,4,4,4,0,20.0,beast,"[8, 53]","['Battlecry', 'Rush']",,none,"Battlecry: If you're holding a Dragon, gain +1 Attack and Rush."
50372,Scarab Egg,1,12.0,neutral,[],[],4,minion,1129,rastakhans-rumble,1,common,2,0,2,0,,none,[12],['Deathrattle'],,none,Deathrattle: Summon three 1/1 Scarabs.
102347,Scarab Keychain,1,12.0,neutral,[],[],4,minion,1897,whizbangs-workshop,1,common,1,1,1,0,20.0,beast,"[8, 21]","['Battlecry', 'Discover']",,none,Battlecry: Discover a 2-Cost card.
52636,Scargil,1,8.0,shaman,[],[],4,minion,1130,rise-of-shadows,5,legendary,5,4,4,0,14.0,murloc,,[],,none,Your Murlocs cost (1).
126618,Scarlet Bruiser,1,5.0,paladin,[],[],4,minion,1988,escape-from-violet-hold,1,common,2,2,2,0,,none,[12],['Deathrattle'],,none,"Deathrattle: If your deck has no Neutral cards, get a random Paladin card. It costs (2) less."
642,Scarlet Crusader,1,12.0,neutral,[],[],4,minion,3,classic,1,common,3,3,1,0,,none,[3],['Divine Shield'],,none,Divine Shield
2069,Scarlet Purifier,1,5.0,paladin,[],[],4,minion,13,goblins-vs-gnomes,3,rare,3,4,3,0,,none,"[8, 12]","['Battlecry', 'Deathrattle']",,none,Battlecry: Deal 2 damage to all minions with Deathrattle.
127319,Scarlet Recruiter,1,5.0,paladin,[],[],4,minion,1988,escape-from-violet-hold,3,rare,5,4,4,0,,none,"[8, 53]","['Battlecry', 'Rush']",,none,Battlecry: Summon two minions from your deck that cost (2) or less. Give them Rush.
60069,Scarlet Subjugator,1,6.0,priest,[],[],4,minion,1635,legacy,3,rare,1,2,1,0,,none,[8],['Battlecry'],,none,Battlecry: Give an enemy minion -2 Attack until your next turn.
53609,Scarlet Webweaver,1,3.0,hunter,[],[],4,minion,1158,saviors-of-uldum,4,epic,6,5,5,0,20.0,beast,[8],['Battlecry'],,none,Battlecry: Reduce the Cost of a random Beast in your hand by (5).
56703,Scavenger's Ingenuity,1,3.0,hunter,[],[],5,spell,1414,ashes-of-outland,1,common,2,0,0,0,,none,,[],,none,Draw a Beast. Give it +3/+3.
115037,Scavenging Flytrap,1,12.0,neutral,[],[],4,minion,1946,into-the-emerald-dream,3,rare,7,2,7,0,,none,,[],,none,"After a minion dies, gain its Attack."
1281,Scavenging Hyena,1,3.0,hunter,[],[],4,minion,3,classic,1,common,2,2,2,0,20.0,beast,,[],,none,"Whenever a friendly Beast dies, gain +2/+1."
57192,Scavenging Shivarra,1,12.0,neutral,[],[],4,minion,1414,ashes-of-outland,1,common,6,6,3,0,15.0,demon,[8],['Battlecry'],,none,Battlecry: Deal 6 damage randomly split among all other minions.
122874,Schism,1,6.0,priest,[],[],5,spell,1980,cataclysm,3,rare,4,0,0,0,,none,"[265, 371]","['Elusive', None]",6.0,shadow,Shatter Give a friendly minion +2/+3 and Elusive. Summon a copy of it. Give a friendly minion +2/+3 and Elusive. Summon a copy of it.
58796,School Spirits,1,9.0,warlock,[],[],5,spell,1443,scholomance-academy,1,common,3,0,0,0,,none,,[],6.0,shadow,Deal 2 damage to all minions. Shuffle 2 Soul Fragments into your deck.
72598,School Teacher,1,12.0,neutral,[],[],4,minion,1658,voyage-to-the-sunken-city,4,epic,4,5,4,0,92.0,naga,"[8, 21]","['Battlecry', 'Discover']",,none,Battlecry: Add a 1/1 Nagaling to your hand. Discover a spell that costs (3) or less to teach it.
72416,Schooling,1,8.0,shaman,[],[],5,spell,1658,voyage-to-the-sunken-city,1,common,1,0,0,0,,none,,[],,none,Add three 1/1 Piranha Swarmers to your hand.
55000,Scion of Ruin,1,10.0,warrior,[],[],4,minion,1347,descent-of-dragons,4,epic,3,3,2,0,24.0,dragon,"[8, 53, 79]","['Battlecry', 'Rush', 'Invoke']",,none,"Rush. Battlecry: If you've Invoked twice, summon 2 copies of this."
50122,Scorch,1,4.0,mage,[],[],5,spell,1129,rastakhans-rumble,3,rare,4,0,0,0,,none,,[],2.0,fire,Deal 4 damage to a minion. Costs (1) if you played an Elemental last turn.
115041,Scorching Observer,1,12.0,neutral,[],[],4,minion,1946,into-the-emerald-dream,1,common,9,7,9,0,15.0,demon,"[38, 53]","['Lifesteal', 'Rush']",,none,Rush Lifesteal
123552,Scorching Ravager,1,10.0,warrior,[],[],4,minion,1980,cataclysm,3,rare,4,4,3,0,24.0,dragon,"[8, 53, 378]","['Battlecry', 'Rush', 'Herald']",,none,Battlecry: Herald Ragnaros. Give the Soldier Rush.
115634,Scorching Winds,1,4.0,mage,[],[],5,spell,1946,into-the-emerald-dream,3,rare,3,0,0,0,,none,,[],2.0,fire,Deal 3 damage. Discard a random Fire spell to deal 3 more.
115749,Scorchreaver,1,14.0,demonhunter,[],[],4,minion,1946,into-the-emerald-dream,1,common,4,4,4,0,,none,"[8, 21]","['Battlecry', 'Discover']",,none,Battlecry: Discover a Fel spell. Reduce the Cost of Fel spells in your hand by (1).
43453,Scorp-o-matic,1,12.0,neutral,[],[],4,minion,1004,kobolds-and-catacombs,3,rare,2,1,2,0,17.0,mech,[8],['Battlecry'],,none,Battlecry: Destroy a minion with 1 or less Attack.
84385,Scourge Illusionist,1,7.0,rogue,[],[],4,minion,1776,march-of-the-lich-king,4,epic,4,4,4,0,11.0,undead,[12],['Deathrattle'],,none,Deathrattle: Add a 4/4 copy of another Deathrattle minion in your deck to your hand. It costs (4) less.
80537,Scourge Rager,1,12.0,neutral,[],[],4,minion,1776,march-of-the-lich-king,1,common,3,5,4,0,11.0,undead,"[8, 78]","['Battlecry', 'Reborn']",,none,Reborn Battlecry: Die.
84261,Scourge Supplies,1,9.0,warlock,[],[],5,spell,1776,march-of-the-lich-king,1,common,3,0,0,0,,none,,[],,none,Draw 3 cards. Choose one to discard.
84274,Scourge Tamer,1,3.0,hunter,[],[],4,minion,1776,march-of-the-lich-king,4,epic,1,1,2,0,11.0,undead,[8],['Battlecry'],,none,Battlecry: Craft a custom Zombeast.
84229,Scourge Troll,1,8.0,shaman,[],[],4,minion,1776,march-of-the-lich-king,4,epic,1,1,3,0,11.0,undead,[12],['Deathrattle'],,none,Deathrattles given to this minion trigger twice.
43423,Scourgelord Garrosh,1,10.0,warrior,[],[],3,hero,1001,knights-of-the-frozen-throne,5,legendary,8,0,30,5,,none,[8],['Battlecry'],,none,Battlecry: Equip a 4/3 Shadowmourne that also damages adjacent minions.
125893,Scramble for Gear,1,10.0,warrior,[],[],5,spell,1988,escape-from-violet-hold,4,epic,1,0,0,0,,none,,[],,none,Gain 2 Armor. Shuffle five Gear spells into your deck that give 2 Armor when drawn.
57165,Scrap Golem,1,10.0,warrior,[],[],4,minion,1414,ashes-of-outland,3,rare,5,4,5,0,17.0,mech,"[1, 12]","['Taunt', 'Deathrattle']",,none,Taunt. Deathrattle: Gain Armor equal to this minion's Attack.
56697,Scrap Shot,1,3.0,hunter,[],[],5,spell,1414,ashes-of-outland,3,rare,4,0,0,0,,none,,[],,none,Deal 3 damage. Give a random Beast in your hand +3/+3.
106385,Scrapbooking Student,1,12.0,neutral,[],[],4,minion,1905,perils-in-paradise,1,common,5,5,5,0,,none,[8],['Battlecry'],,none,Battlecry: Summon a copy of a friendly location.
126104,Scrappy Defender,1,10.0,warrior,[],[],4,minion,1988,escape-from-violet-hold,1,common,4,2,7,0,,none,[1],['Taunt'],,none,Taunt Has +5 Attack if your deck has 25 or more cards.
118192,Scrappy Scavenger,1,4.0,mage,[],[],4,minion,1952,the-lost-city-of-ungoro,1,common,1,1,1,0,,none,"[8, 21]","['Battlecry', 'Discover']",,none,Battlecry: Discover a card with Cost equal to your remaining Mana Crystals.
68255,Scrapsmith,1,10.0,warrior,[],[],4,minion,1626,fractured-in-alterac-valley,1,common,3,2,4,0,,none,"[1, 8]","['Taunt', 'Battlecry']",,none,Taunt Battlecry: Add two 2/4 Grunts with Taunt to your hand.
56819,Scrapyard Colossus,1,12.0,neutral,[],[],4,minion,1414,ashes-of-outland,3,rare,10,7,7,0,18.0,elemental,"[1, 12]","['Taunt', 'Deathrattle']",,none,Taunt Deathrattle: Summon a 7/7 Felcracked Colossus with Taunt.
90481,Screaming Banshee,1,1.0,deathknight,[],[],4,minion,1809,festival-of-legends,4,epic,5,3,6,0,11.0,undead,[38],['Lifesteal'],,none,"Lifesteal After your hero gains Health, summon a Soul with that much Attack and Health."
2023,Screwjank Clunker,1,10.0,warrior,[],[],4,minion,13,goblins-vs-gnomes,3,rare,4,2,5,0,17.0,mech,[8],['Battlecry'],,none,Battlecry: Give a friendly Mech +2/+2.
79612,Scribbling Stenographer,1,7.0,rogue,[],[],4,minion,1691,murder-at-castle-nathria,3,rare,6,4,4,0,,none,[53],['Rush'],,none,Rush. Costs (1) less for each card you've played this turn.
111386,Scrounging Shipwright,1,7.0,rogue,[],[],4,minion,1935,the-great-dark-beyond,1,common,2,3,2,0,2.0,draenei,"[8, 323]","['Battlecry', 'Starship']",,none,Battlecry: Get a random Starship Piece from another class.
75868,Scuttlebutt Ghoul,1,12.0,neutral,[],[],4,minion,1691,murder-at-castle-nathria,1,common,4,2,5,0,,none,"[1, 5, 8]","['Taunt', 'Secret', 'Battlecry']",,none,"Taunt Battlecry: If you control a Secret, summon a copy of this."
211,Sea Giant,1,12.0,neutral,[],[],4,minion,3,classic,4,epic,10,8,8,0,,none,,[],,none,Costs (1) less for each other minion on the battlefield.
2723,Sea Reaver,1,10.0,warrior,[],[],4,minion,15,the-grand-tournament,4,epic,6,6,7,0,11.0,undead,[72],[None],,none,"When you draw this, deal 1 damage to your minions."
109262,Sea Shanty,1,5.0,paladin,[],[],5,spell,1905,perils-in-paradise,4,epic,10,0,0,0,,none,,[],,none,Summon three 5/5 Pirates. Costs (1) less for each spell you've cast on characters this game.
